dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
5785,0.045040823649866023,0.023550800939920503,0.032924915043967239,0.062729775174444738,0.32128044316896393,0.0062438453756300839,14524907.0,78.0,7716,66.221990899347816,Average,3748858.0,78.0,3562,71.853377851447391,45221099.0,31493,2.0,16801117.0,77.0,10517,60.000000000055628,10160160.0,78.0,9713,68.839904625358145
5814,0.02752974353792734,0.013169969563785531,0.013696655271416133,0.019778840262534018,0.43608641814021332,0.0023393337033715935,5396732.0,75.0,3012,65.141041746373688,Bad,4386643.0,73.0,2429,66.590628357679478,24391524.0,13425,0.0,11199338.0,73.0,6231,60.000000204876464,3428442.0,78.0,1765,74.439001496759929
6072,0.046883347296078674,0.019732970801444955,0.018191749408573592,0.043840230781985214,0.60585387776444843,0.0063175006480981604,10593702.0,83.0,5978,67.48211286314158,Good,7301080.0,83.0,7449,60,41978528.0,30398,3.7142857142857144,18408200.0,83.0,10459,60.000000691168381,5717980.0,83.0,6539,71.849713331013049
6836,0.015487751531117835,0.014729138787369218,0.013068462950842743,0.016551004373789806,0.25616145655256994,0.0085330115750035518,3455937.0,78.0,2575,70.328731076885589,Bad,3352787.0,76.0,1905,60.000009467874619,14385529.0,8951,1.2857142857142856,5531053.0,77.0,3750,63.506389678152445,2053931.0,80.0,724,78.949522013360976
6910,0.073143923702049474,0.02522297310929475,0.036872857541869954,0.066732258276631345,0.47439428437266662,0.0003611452800552064,3952300.0,75.0,1634,76.820622244418132,Bad,4968818.0,75.0,2058,64.37925401261397,33945383.0,13596,0.0,20709169.0,72.0,7312,60.000000926855549,4334478.0,78.0,2601,71.211122373758784
7319,0.033175013596639068,0.018259914265107917,0.021866612789630951,0.018261076065437937,0.29565061886029464,0.015982297870595713,5047754.0,78.0,3058,60.338012758346117,Average,3772331.0,78.0,2725,61.468910354917099,23594873.0,16110,2.2857142857142856,9488282.0,77.0,6145,60.000001212633414,5305566.0,80.0,4194,75.184961967410473
7390,0.022860764015047115,0.0045420687164636321,0.013456107353657768,0.026040165150819816,0.31804444131500553,0.012798420666635885,4014322.0,78.0,1785,74.509513163337033,Average,2208127.0,78.0,1100,71.108809312712182,16848981.0,7939,2.1428571428571428,8740241.0,77.0,3940,60.000000000089734,1896605.0,79.0,1119,85.261987888120331
7510,0.030944424155426972,0.017066286268091972,0.018141958932706509,0.028886630696337054,0.31853321450772726,-0.0012098087301720332,5126250,78.0,2910,62.820200305784475,Average,1948714,80.0,824,60.889421166298185,18574526,9751,2.2857142857142856,7537858,78.0,4043,60.00000160930351,3973980,80.0,1980,60.000415391744895
7731,0.049874467183917859,0.008327621391861122,0.03508399975888532,0.059167177865686725,0.39767804958839309,0.0019145757839219577,12161592.0,75.0,6586,70.310388783727859,Bad,3549025.0,75.0,1863,61.747659656010562,40293045.0,21977,0,16978428.0,77.0,8569,60.000000643834646,7621893.0,77.0,4967,75.054369269549909
7769,0.017925473583925905,0.0024322895917162244,0.0072900105803892622,0.015915123607490426,0.14672386916008284,0.0032700360278799414,1717925.0,79.0,943,65.643075177428685,Good,1334578.0,80.0,735,60.000054338948146,9308642.0,4928,3,5244843.0,80.0,2755,60.000001028115548,1018326.0,85.0,499,60.002950825809663
