dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
5026,0.083115968649410996,0.055053901755609522,0.047719257309026528,0.076290757775125145,0.81032716244944891,0.0064965098550806098,1.66369e+07,74.0,5807,66.946350324259086,Bad,1.58613e+07,72.0,6418,60.000000003530914,7.24065e+07,27118,0,3.18144e+07,72.0,11615,60.000003744843426,8.16297e+06,75.0,3305,71.610466897853726
5109,0.071503299496345318,0.031848229202206819,0.041554396698845433,0.063985604624393511,0.49089232533277066,0.0067534902683263351,1.48912e+07,77.0,8173,67.813850896434232,Bad,8.99262e+06,77.0,5317,60,5.65387e+07,30821,0,2.28203e+07,77.0,11203,60.000000345469125,9.87755e+06,77.0,6152,75.724365910346833
5209,0.023686490609814013,0.0050904124625517962,0.009777636433313773,0.022809853659472305,0.23173241438185371,0.0027859044510000009,3.38220e+06,76.0,3480,75.651023628667502,Bad,2.40451e+06,76.0,2816,67.698192247422966,1.63922e+07,17908,0,8.80284e+06,74.0,9510,60.000000029776672,1.81379e+06,76.0,2115,76.866012008700849
5218,0.037180985243860529,0.036806003956715572,0.022781483888583001,0.024766881576838175,0.4446509072092204,-0.024880112817643203,1.37336e+06,76.0,815,60.000065383506332,Bad,1.66375e+06,78.0,1076,60.000000854480859,1.03552e+07,6578,1.5714285714285714,6.32815e+06,76.0,3938,60.000000114509575,995642.0,82.0,752,71.517544574257798
5357,0.072068655997473835,0.04966575996231145,0.010542548157934806,0.069085962185288369,1.5493045592347858,-0.0083779738518657554,1.72495e+07,75.0,5563,67.007634316044374,Bad,1.41039e+07,75.0,4785,72.790796269709745,8.12659e+07,26408,0,3.65554e+07,78.0,11791,60.00000003444223,1.34169e+07,75.0,4289,60.004716019337145
5371,0.04613306401161308,0.030222877596698419,0.031583403698313715,0.044004067080380266,0.40460773901540559,0.0015863726608220143,9.58547e+06,78.0,5230,66.38902952669936,Average,5.10219e+06,78.0,3202,60.000000001703015,3.55708e+07,20662,2.2857142857142856,1.5654e+07,78.0,8950,60.000003026532163,5.25218e+06,80.0,3294,69.636491926910494
5677,0.037337812762009114,0.017461526794786873,0.0085421942600267132,0.031548378858224854,0.39537093539863771,0.0030159405188545587,3.98905e+06,76.0,2077,72.295716884577303,Bad,6.00416e+06,76.0,3582,60.000016798963614,2.63544e+07,14811,0.14285714285714285,1.30207e+07,73.0,7130,60.000001077746468,3.3651e+06,79.0,2037,75.537322615854052
5746,0.038564186555816705,0.020113776313935506,0.027232814307646951,0.047103058527368381,0.47323735957792556,0.0097927538491799394,1.22493e+07,77.0,6775,66.559894048770573,Bad,6.78865e+06,77.0,4441,60.000000000000043,4.14125e+07,24692,0,1.59244e+07,75.0,9273,60.000002077781296,6.49932e+06,77.0,4234,71.214719571397538
5785,0.046047439214198876,0.01228894987141878,0.043402325372879191,0.064644341930400334,0.26895826404764978,0.010520621543655805,1.42808e+07,78.0,6268,66.346634147364128,Average,3.79946e+06,78.0,2062,60.012439027498807,3.98558e+07,18707,2.0,1.56724e+07,77.0,7204,60.000000015772812,6.12317e+06,78.0,3183,77.96350712586846
5814,0.041599093949379065,0.014842863580199855,0.016626691714673531,0.038480332604937099,0.33149624343462497,0.011166478277644186,7.87704e+06,75.0,4564,69.643836183358772,Bad,5.02471e+06,73.0,3331,60.000350056415968,3.08556e+07,19057,0.0,1.44505e+07,73.0,8841,60.00000014089651,3.52521e+06,78.0,2335,74.18686789084451
6072,0.045610336619170966,0.010894406167861876,0.022194507100641664,0.045585647106608597,0.21530694660429214,0.016750078665186227,9.05025e+06,83.0,3980,67.068171779714504,Good,2.62422e+06,83.0,1353,60.000014527230725,2.61953e+07,12101,3.7142857142857144,1.31075e+07,83.0,6045,60.000001499380048,1.43732e+06,83.0,735,73.378375399402515
6636,0.11597381762670268,0.080707966004190237,0.07678165396372709,0.086069497537017939,1.1366410357178285,-0.035956935686383203,3.7395e+06,78.0,749,62.338219438386645,Average,1.41325e+07,75.0,3059,60.000000000000021,4.14233e+07,8692,2,1.78779e+07,73.0,3631,60.000000228002627,5.75727e+06,88.0,1271,72.479432645380641
6836,0.020161861093992831,0.0031360107690594761,0.0081147853646982709,0.020258936099904392,0.19847901753707778,0.010119271462199512,3.68843e+06,78.0,2871,69.758231122077902,Bad,2.22700e+06,76.0,2084,71.253133424734756,1.4298e+07,12085,1.2857142857142856,7.3001e+06,77.0,6127,60.000000025966109,1.0933e+06,80.0,1013,76.904251701176946
6910,0.082332239385028816,0.040761133775745584,0.035315110064371734,0.078824785575737258,0.36136965329092019,0.018848070399952618,5.00785e+06,75.0,1433,76.156615726833905,Bad,7.37273e+06,75.0,2423,62.135506275953055,3.94567e+07,11984,0.0,2.36029e+07,72.0,6982,60.000000952191257,3.50432e+06,78.0,1157,70.568881822457342
7319,0.046014522573997116,0.017545402819426875,0.029229238867205885,0.04295396814274334,0.27917534211787559,0.0078899918512949987,5.53888e+06,78.0,2581,65.780906890743324,Average,2.39451e+06,78.0,1326,60.060626491637329,2.04837e+07,10228,2.2857142857142856,9.4959e+06,77.0,4638,60.000000030824289,3.07295e+06,80.0,1693,74.829827851210595
7390,0.023232269247274905,-0.0018116361778484052,0.015250753300469216,0.027206919217503778,0.28298338074252166,0.015550530207040367,4.15481e+06,78.0,1598,73.546164789543298,Average,2.25667e+06,78.0,1029,89.863028673796549,1.6759e+07,6923,2.1428571428571428,8.67355e+06,77.0,3528,60.000000002325137,1.68315e+06,79.0,772,86.458106895144368
